CO_MTRS,X,Y
15M27S25E24,-119.233195651895,35.566277232164005
15M27S25E26,-119.25099650358801,35.554111072522105
15M27S25E27,-119.268756980461,35.55191155411121
15M27S25E28,-119.286517457557,35.5523504714777
15M27S25E29,-119.30431691180401,35.5473171671442
15M27S25E30,-119.32255660870199,35.5471932040858
15M27S25E31,-119.32261836675501,35.5390951389237
15M27S25E32,-119.304417002927,35.539849960055896
15M27S25E33,-119.286662566899,35.5400140397855
15M27S25E34,-119.26891484276699,35.5379195224213
15M27S25E35,-119.25120613175699,35.539131004899
15M27S25E36,-119.233577902616,35.535943279257005
15M27S26E02,-119.14203933546699,35.6062500226726
15M27S26E03,-119.159990040738,35.6098569731362
15M27S26E04,-119.177813587914,35.6131089807108
15M27S26E05,-119.195516471815,35.6057734158239
15M27S26E06,-119.214054441747,35.6092012214409
15M27S26E07,-119.21413912324499,35.5935592875514
15M27S26E09,-119.177752271761,35.5949378945804
15M27S26E10,-119.15994691533999,35.5979479623515
15M27S26E11,-119.14205437973101,35.59797228762329
15M27S26E12,-119.124365476838,35.59505910557
15M27S26E16,-119.177752042162,35.5806235373417
15M27S26E17,-119.19555620369199,35.5803816016925
15M27S26E18,-119.21428221437701,35.576679616192706
15M27S26E19,-119.21438890551599,35.5632290410256
15M27S26E20,-119.195556292335,35.56922360697371
15M27S26E21,-119.177755475779,35.5670072012501
15M27S26E25,-119.12459757951,35.554422322896
15M27S26E26,-119.14232813720699,35.554968033827
15M27S26E27,-119.16023410490801,35.5476954442726
15M27S26E28,-119.17788786971701,35.554766129856205
15M27S26E29,-119.19568073195101,35.5510965380663
15M27S26E30,-119.214524067188,35.547446016040794
15M27S26E31,-119.214744227722,35.5334103012164
15M27S26E32,-119.195860371704,35.5402005202547
15M27S26E33,-119.178229301206,35.540259048532
15M27S26E34,-119.16056798555599,35.533272279503606
15M27S26E35,-119.142584342733,35.5377906661776
15M27S26E36,-119.124763774461,35.5361463795169
15M27S27E08,-119.089953629928,35.5952501164341
15M28S21E01,-119.66309615901501,35.5213979789115
15M28S21E02,-119.680919397825,35.521323568922895
15M28S21E03,-119.69872992166,35.5248620322729
15M28S21E04,-119.71649337867399,35.5248049290488
15M28S21E05,-119.73424337566001,35.5210953191729
15M28S21E06,-119.75202137684099,35.522768319842
15M28S21E09,-119.716317745016,35.503677514342996
15M28S21E10,-119.698536431392,35.5073182304945
15M28S21E13,-119.66299119094101,35.4919963652955
15M28S21E14,-119.680694197112,35.491945129806794
15M28S21E15,-119.698458245686,35.49187305083179
15M28S21E16,-119.71624535456002,35.4916080955789
15M28S21E36,-119.662794221262,35.4484233770604
15M28S22E07,-119.645254650862,35.5038102198755
15M28S22E09,-119.609169786326,35.5073574989453
15M28S22E10,-119.590830570736,35.5074698668844
15M28S22E15,-119.59109058741801,35.4927051789955
15M28S22E18,-119.645219783834,35.4920572738453
15M28S22E22,-119.59135387423099,35.4778969127713
15M28S22E23,-119.573475382697,35.478085523499296
15M28S22E24,-119.55583638769,35.4782683375649
15M28S22E25,-119.555763500641,35.46378998444229
15M28S22E26,-119.57358006384399,35.4634869901183
15M28S22E27,-119.59161509459601,35.4631762735711
15M28S22E34,-119.591744204933,35.4482151993149
15M28S22E35,-119.57365364678002,35.4488140360578
15M28S22E36,-119.55568703476601,35.4490388145557
15M28S23E01,-119.44788357182101,35.5221205484438
15M28S23E08,-119.519387065395,35.5081403122308
15M28S23E10,-119.48382173581801,35.5080542832951
15M28S23E11,-119.465851373995,35.507993056462496
15M28S23E12,-119.44793443819401,35.5093605874008
15M28S23E16,-119.501656374709,35.4968260561481
15M28S23E19,-119.537481812922,35.4784607571887
15M28S23E23,-119.46588177757799,35.4787140164749
15M28S23E24,-119.44827058818301,35.478729138331204
15M28S23E25,-119.44826389799,35.462436283285896
15M28S23E27,-119.483669709686,35.4665720136509
15M28S23E29,-119.519151784214,35.4644036509444
15M28S23E31,-119.53724649415301,35.449307549528896
15M28S23E32,-119.519112599107,35.4495934723447
15M28S23E33,-119.501567919848,35.4497473631015
15M28S23E34,-119.483725037244,35.45129441120471
15M28S23E35,-119.46595795413499,35.4512390799431
15M28S23E36,-119.44818301714399,35.449597288119
15M28S24E01,-119.341033215759,35.5185036158986
15M28S24E02,-119.35882096510599,35.5185875088786
15M28S24E03,-119.37668069566001,35.5218416435988
15M28S24E04,-119.39450715109899,35.520455094083296
15M28S24E05,-119.41219114167,35.5217578774189
15M28S24E06,-119.430015660173,35.5250005568915
15M28S24E07,-119.43006624146601,35.5072377041573
15M28S24E08,-119.412233591836,35.5046453827335
15M28S24E09,-119.394581018998,35.5079659724745
15M28S24E10,-119.37677049851001,35.5111606369494
15M28S24E11,-119.35892686191002,35.5109946084615
15M28S24E12,-119.341144006398,35.510925772545
15M28S24E13,-119.34131450617399,35.492525881502
15M28S24E14,-119.35910882443899,35.492543383317496
15M28S24E16,-119.394675523226,35.493470363022496
15M28S24E17,-119.412361258491,35.4935066996988
15M28S24E20,-119.41248714995001,35.4792992318704
15M28S24E21,-119.394725512075,35.478551327886
15M28S24E23,-119.35918945691799,35.481429311046796
15M28S24E25,-119.34141492672501,35.4636739377249
15M28S24E26,-119.35925764191299,35.4671377488632
15M28S24E27,-119.376979381847,35.4674277844535
15M28S24E30,-119.430362061196,35.4641304234763
15M28S24E31,-119.430232153942,35.446091004856896
15M28S24E32,-119.412391088164,35.4483663649895
15M28S25E01,-119.233713761493,35.5254015403249
15M28S25E02,-119.251390270338,35.525369194575795
15M28S25E03,-119.26907582951,35.521722617389
15M28S25E04,-119.286817081236,35.525358221724794
15M28S25E05,-119.30465528398001,35.5225144651976
15M28S25E06,-119.32285815952,35.5189229846146
15M28S25E07,-119.322961537794,35.510872762682396
15M28S25E08,-119.304845286084,35.5062277550115
15M28S25E09,-119.287045079135,35.5072003621052
15M28S25E11,-119.251586998169,35.503906379620396
15M28S25E12,-119.233885506351,35.504552656859495
15M28S25E13,-119.233845860181,35.491972068161296
15M28S25E14,-119.25160208568899,35.4957296508969
15M28S25E15,-119.269370581449,35.4939922233828
15M28S25E16,-119.287249167651,35.4908108025265
15M28S25E17,-119.304987552871,35.49272397081889
15M28S25E18,-119.32312078283199,35.492516190712706
15M28S25E19,-119.323237348382,35.4756346175258
15M28S25E20,-119.305150165666,35.4756231576202
15M28S25E21,-119.28739863650699,35.4780987270657
15M28S25E23,-119.25170520276698,35.477953492119205
15M28S25E24,-119.233908876283,35.477855973744795
15M28S25E25,-119.234073991566,35.4631848580838
15M28S25E26,-119.251850151789,35.4634618401674
15M28S25E27,-119.269747352456,35.4635209026482
15M28S25E28,-119.287548812539,35.463688910624704
15M28S25E29,-119.305248187186,35.4637290569249
15M28S25E30,-119.323273424494,35.463624366555
15M28S25E31,-119.323290829268,35.449092480653704
15M28S25E32,-119.305307578718,35.4490924806625
15M28S25E35,-119.25205347654101,35.445427775693204
15M28S25E36,-119.234294066011,35.446549546569706
15M28S26E01,-119.12520538851001,35.5190148522492
15M28S26E04,-119.17856239807699,35.52539148400329
15M28S26E05,-119.19618080799,35.525376583075904
15M28S26E06,-119.21487268220699,35.5253465461324
15M28S26E10,-119.161244368846,35.5067319127792
15M28S26E11,-119.143445786229,35.5052404520509
15M28S26E12,-119.125582120214,35.507291145336396
15M28S26E13,-119.125999905033,35.4926822880173
15M28S26E14,-119.14374446028499,35.494486667912795
15M28S26E15,-119.161542817392,35.4922973677612
15M28S26E16,-119.17915054301201,35.492282403590295
15M28S26E17,-119.19680159264401,35.4931331424906
15M28S26E18,-119.21529486175899,35.4927366160528
15M28S26E19,-119.21554626027701,35.477834909224896
15M28S26E20,-119.19729975049101,35.477516316512705
15M28S26E21,-119.179691046646,35.4753586625867
15M28S26E22,-119.16199045143999,35.4753587498103
15M28S26E23,-119.14417238455,35.4778171031219
15M28S26E24,-119.12644825803899,35.477752068800605
15M28S26E25,-119.12684120111601,35.466801933660896
15M28S26E28,-119.180192059202,35.4633046445078
15M28S26E29,-119.197749163914,35.4633600868694
15M28S26E30,-119.21582843248501,35.4631849578124
15M28S26E31,-119.216160437036,35.448841789847606
15M28S26E32,-119.19819323029101,35.4487807187055
15M28S26E33,-119.180707632734,35.448750153126
15M28S27E07,-119.108259537757,35.5043435990504
15M28S27E18,-119.108727007101,35.4894410816398
15M28S27E19,-119.109051053995,35.477656448340504
15M28S27E20,-119.091585714256,35.480000277540796
15M28S27E28,-119.07375968246599,35.464447959211796
15M28S27E30,-119.10928898909799,35.4662125320886
15M29S22E01,-119.56276981493299,35.4359243320015
15M29S22E12,-119.56282584788,35.4220121554347
15M29S23E01,-119.455738564058,35.434336405509
15M29S23E02,-119.473480493941,35.4334801854537
15M29S23E04,-119.50926827442301,35.434851667931106
15M29S23E05,-119.52714671928499,35.4345049269277
15M29S23E06,-119.545035984883,35.4343943165374
15M29S23E08,-119.527206545763,35.4224907953223
15M29S23E09,-119.50923828556401,35.4206020767409
15M29S23E10,-119.491409950313,35.42060207827161
15M29S23E11,-119.47362938837799,35.423298997452896
15M29S23E12,-119.455967573614,35.4206058159382
15M29S23E14,-119.473923968145,35.40654506260879
15M29S23E15,-119.491580517404,35.4050442559931
15M29S23E16,-119.50936929945298,35.4050442229616
15M29S23E17,-119.527241338252,35.40608599983771
15M29S23E21,-119.50948086388,35.3938141396206
15M29S23E22,-119.491670053654,35.3908480589981
15M29S23E23,-119.474005418207,35.391799725055705
15M29S23E24,-119.456296930024,35.3917997415953
15M29S23E25,-119.45631882714599,35.3776015699335
15M29S23E26,-119.473967913352,35.376949351692
15M29S23E27,-119.491669065075,35.3767912155791
15M29S23E28,-119.509520069057,35.3767911868084
15M29S23E35,-119.474016535289,35.3626864389465
15M29S23E36,-119.456273670635,35.364309583620795
15M29S24E01,-119.34949667268101,35.4347020304566
15M29S24E06,-119.438093865782,35.4353625189851
15M29S24E07,-119.438391319753,35.4167947595504
15M29S24E08,-119.420688140231,35.416703215113
15M29S24E11,-119.367407195873,35.4217459040607
15M29S24E12,-119.349621243572,35.4236645325072
15M29S24E14,-119.367530621892,35.4074428398127
15M29S24E17,-119.420908038534,35.4059159547237
15M29S24E18,-119.438560456882,35.4058181970555
15M29S24E19,-119.438655842152,35.3885455356397
15M29S24E21,-119.40333078093398,35.3937123750073
15M29S24E24,-119.349957642462,35.394492237380206
15M29S24E25,-119.350109194151,35.380217859614504
15M29S24E28,-119.403404213309,35.376678021251294
15M29S24E29,-119.42105613137699,35.3760869376763
15M29S24E30,-119.43865102984199,35.376115604377496
15M29S24E31,-119.438593058886,35.3620092530743
15M29S24E32,-119.420972214345,35.3620072033232
15M29S24E33,-119.403408928326,35.360944757542896
15M29S24E34,-119.385644124737,35.3633174189597
15M29S24E35,-119.36783127416,35.365604188849204
15M29S25E01,-119.24285699469499,35.4344802665254
15M29S25E03,-119.278392086409,35.4346195380515
15M29S25E04,-119.296070031637,35.43463295154589
15M29S25E05,-119.313889257554,35.4346330800586
15M29S25E07,-119.33185466136801,35.4236510111565
15M29S25E09,-119.296114087617,35.4201128322154
15M29S25E10,-119.27843041132601,35.420108836404204
15M29S25E11,-119.260668117797,35.4200630701284
15M29S25E12,-119.242953745421,35.420676920081895
15M29S25E13,-119.24303447941601,35.4089030913315
15M29S25E14,-119.26070278803999,35.4054263707402
15M29S25E15,-119.27845509376999,35.405540900405605
15M29S25E16,-119.29616404114401,35.4056057876071
15M29S25E19,-119.332234604392,35.3903837158288
15M29S25E22,-119.2784379356,35.390948106349605
15M29S25E23,-119.26073342825799,35.3908335637493
15M29S25E24,-119.24310702065,35.3907623126473
15M29S25E26,-119.26079454306999,35.3792332987772
15M29S25E27,-119.278464692771,35.379239128966205
15M29S25E28,-119.296272627199,35.3793250211739
15M29S25E29,-119.314316838069,35.379357434107
15M29S25E31,-119.332315102527,35.36208127114121
15M29S25E32,-119.31445698770099,35.364276355981296
15M29S25E33,-119.29652869075599,35.3642286173895
15M29S25E34,-119.27872067100799,35.3618424349868
15M29S25E35,-119.260956586497,35.358222447684604
15M29S25E36,-119.243241006397,35.358205151341
15M29S26E02,-119.15426272992701,35.432716969644396
15M29S26E03,-119.171948557492,35.434348321654795
15M29S26E04,-119.18967672106001,35.4341267616731
15M29S26E05,-119.207455464057,35.43411934859571
15M29S26E06,-119.225175094056,35.434388943645
15M29S26E07,-119.225247860695,35.420663474292105
15M29S26E08,-119.207502913046,35.419837318530895
15M29S26E09,-119.18976951394698,35.416194281543
15M29S26E10,-119.172040083211,35.4161694530572
15M29S26E11,-119.154318422115,35.4197872309677
15M29S26E15,-119.17203012348499,35.401654833543795
15M29S26E16,-119.18982171661301,35.4088549532905
15M29S26E17,-119.207585643239,35.4065950081915
15M29S26E18,-119.22531022885401,35.408845772605794
15M29S26E21,-119.18990531921101,35.3907089839819
15M29S26E28,-119.189934007302,35.379152445367396
15M29S26E29,-119.20766155458,35.3791640912111
15M29S26E30,-119.22540063799102,35.37916629036221
15M29S26E31,-119.225471417141,35.3602437899422
15M29S26E32,-119.207672141315,35.3598926342085
15M29S26E34,-119.172136905283,35.3582691057934
15M29S27E04,-119.083386893315,35.4327504985767
15M29S27E05,-119.101021116333,35.4343165965722
15M29S29E31,-118.905253757136,35.3580540780236
15M29S29E32,-118.887478630812,35.3649642066234
15M29S29E33,-118.86976205497,35.362835625684205
15M30S23E01,-119.456278961747,35.3466364238022
15M30S24E03,-119.385649322605,35.3476660950735
15M30S24E04,-119.403396426176,35.3489230583219
15M30S24E05,-119.421029873843,35.347963681287204
15M30S24E06,-119.43860878550899,35.3466364496198
15M30S24E09,-119.403304192842,35.3330713776932
15M30S24E11,-119.367811114637,35.333092108437
15M30S24E14,-119.367760405051,35.31944733694289
15M30S26E25,-119.137010635849,35.29074658430171
15M30S27E28,-119.083211417985,35.2888464741716
15M30S27E30,-119.118976819853,35.285438511550005
15M30S27E31,-119.11899930442,35.274772739155004
15M30S27E32,-119.100872459783,35.274772738276894
15M30S28E10,-118.95864572441099,35.33227507885571
15M30S28E11,-118.940919876058,35.332372260054996
15M30S28E13,-118.923171373175,35.319736302774295
15M30S28E21,-118.976466774811,35.3034232599759
15M30S28E25,-118.923187669675,35.288801592492106
15M30S28E28,-118.976482442832,35.288597730900996
15M30S28E29,-118.99427274846501,35.2886124993786
15M30S28E32,-118.994288243423,35.2741041881262
15M30S28E35,-118.94098199842199,35.2742032058495
15M30S28E36,-118.923229841209,35.2742794989613
15M30S29E02,-118.834351049026,35.346203777911
15M30S29E03,-118.852055668965,35.3473597069362
15M30S29E06,-118.90528545479201,35.3471289486555
15M30S29E08,-118.887438284043,35.3326906609035
15M30S29E12,-118.81654563945101,35.332944157833204
15M30S29E13,-118.816481168578,35.3183914497481
15M30S29E14,-118.834196997712,35.3183114233217
15M30S29E15,-118.851943482034,35.318280889983605
15M30S29E16,-118.869680671029,35.318214640364204
15M30S29E17,-118.887449797947,35.3180883472376
15M30S29E18,-118.905327348339,35.319772540639896
15M30S29E19,-118.905349308342,35.303447891958605
15M30S29E20,-118.887448307395,35.3035451158186
15M30S29E21,-118.86963295729299,35.303617598397295
15M30S29E22,-118.85186777516,35.30373959769
15M30S29E23,-118.83408675970101,35.303781459643396
15M30S29E24,-118.81635911135099,35.3037815293989
15M30S29E25,-118.816214719643,35.2892477999887
15M30S29E26,-118.833993580108,35.289213491758396
15M30S29E27,-118.851780135515,35.289137226168705
15M30S29E28,-118.86956650233999,35.289066636079
15M30S29E29,-118.88742950453,35.2889713268539
15M30S29E30,-118.905349445586,35.2888836011479
15M30S29E31,-118.905368528895,35.2757519245216
15M30S29E32,-118.887408751304,35.2757519074739
15M30S29E34,-118.851722872243,35.2746111182495
15M30S29E35,-118.83390035488999,35.274656939657
15M30S30E07,-118.798708240166,35.3323110056356
15M30S30E09,-118.76178989145201,35.330134752329705
15M30S30E16,-118.761778562039,35.3185363824114
15M30S30E18,-118.79858537087,35.3184029065491
15M30S30E19,-118.79840000918199,35.3039112119778
15M30S30E29,-118.779914967775,35.2894118100301
15M31S25E27,-119.279112549264,35.2022488494607
15M31S25E28,-119.296693431225,35.20232320987729
15M31S25E30,-119.331821082835,35.2021632014514
15M31S25E32,-119.314144462983,35.1877764533523
15M31S25E34,-119.27899209302299,35.187579875457104
15M31S26E13,-119.13729384177499,35.228581924031
15M31S26E27,-119.17296303449699,35.201658676778294
15M31S26E30,-119.22609739899099,35.2017129667637
15M31S26E31,-119.22602553278799,35.1873944677792
15M31S26E34,-119.172719124429,35.1872509327663
15M31S26E36,-119.13735400035101,35.187245013999295
15M31S27E01,-119.030147707697,35.2596679824532
15M31S27E02,-119.04786179184201,35.2597311491
15M31S27E03,-119.06554912623899,35.259782696483995
15M31S27E04,-119.08318882431699,35.2598457368257
15M31S27E05,-119.100791825987,35.256742726000795
15M31S27E06,-119.118993748644,35.260355441974895
15M31S27E07,-119.118992658321,35.2439411166868
15M31S27E09,-119.083223303906,35.243937053013795
15M31S27E11,-119.047913441861,35.2439101628611
15M31S27E12,-119.030191474258,35.243905993274495
15M31S27E13,-119.030262253922,35.2304539217065
15M31S27E14,-119.047980257969,35.2305646544566
15M31S27E20,-119.101095867803,35.216073430985
15M31S27E21,-119.083393316866,35.2160389722725
15M31S27E22,-119.06570395251998,35.216012144461295
15M31S27E23,-119.048050925206,35.2159815183187
15M31S27E24,-119.03032182903601,35.2158898073413
15M31S27E26,-119.04810054108299,35.2014344641474
15M31S27E29,-119.101176103488,35.2014859856582
15M31S27E30,-119.119258180682,35.201544345301
15M31S27E31,-119.11928222005301,35.1871800858115
15M31S27E35,-119.04813660732401,35.186954309299104
15M31S27E36,-119.030380099559,35.1884229589138
15M31S28E01,-118.923291120663,35.2596733501433
15M31S28E02,-118.941051070198,35.259616191374
15M31S28E03,-118.95881265273898,35.259616181886
15M31S28E05,-118.994303718898,35.2595780491326
15M31S28E06,-119.01225232593399,35.2596679820994
15M31S28E07,-119.012250587559,35.2438329172635
15M31S28E08,-118.994292458067,35.243869608648204
15M31S28E11,-118.941120645069,35.24250962562171
15M31S28E12,-118.923368682784,35.2425591312891
15M31S28E13,-118.923365754546,35.2304077618936
15M31S28E14,-118.941072031369,35.2303733851351
15M31S28E17,-118.99429818337,35.23043466534771
15M31S28E18,-119.012275293156,35.230415708478105
15M31S28E21,-118.97655559961201,35.2158094987373
15M31S28E24,-118.92337899877899,35.2158893964191
15M31S28E28,-118.97658229662301,35.201268255581
15M31S29E03,-118.851650837064,35.2599173458199
15M31S29E07,-118.905426542454,35.2438960896258
15M31S29E08,-118.887323407477,35.243947577899604
15M31S29E09,-118.869364107795,35.2439475764459
15M31S29E10,-118.851521538774,35.245307423197396
15M31S29E11,-118.833635599037,35.2454027358135
15M31S29E12,-118.81572339280899,35.2455743534799
15M31S29E13,-118.815560738855,35.2309682886211
15M31S29E14,-118.833494651877,35.230842434726206
15M31S29E15,-118.851397268177,35.2307279167565
15M31S29E16,-118.869313245817,35.2283534311986
15M31S29E17,-118.88730902818001,35.2282733141079
15M31S29E18,-118.905422732704,35.2305030362053
15M31S29E19,-118.905415128288,35.215958077326796
15M31S29E20,-118.887277485803,35.2159885695907
15M31S29E21,-118.869256401489,35.216079967552794
15M31S29E22,-118.851296178762,35.216179180401
15M31S29E24,-118.815381607536,35.2163890160034
15M31S29E25,-118.815191138685,35.2018134572897
15M31S29E27,-118.85115213895901,35.201199334024295
15M31S29E28,-118.869146712847,35.2011688630314
15M31S29E29,-118.887210954764,35.2014702668534
15M31S29E30,-118.905409228619,35.2013749511474
15M31S29E32,-118.887130963472,35.18682994019979
15M31S29E33,-118.86908161988801,35.1875450627736
15M31S29E36,-118.81500981201201,35.1872341239119
15M31S30E05,-118.779690684946,35.2603214924008
15M31S30E06,-118.797867846885,35.2602071158315
15M31S30E09,-118.761570473521,35.2458373837706
15M31S30E15,-118.74373212306699,35.2313075305916
15M31S30E16,-118.761541727232,35.2312581002676
15M31S30E17,-118.779501698555,35.231201008869704
15M31S30E18,-118.797549627273,35.2310979505861
15M31S30E19,-118.797332545021,35.2131007627906
15M31S30E21,-118.76150884498001,35.213226543908895
15M31S30E30,-118.797225198816,35.201889770320705
15M31S30E31,-118.79713753470399,35.1873102803468
15M32S25E08,-119.313877581881,35.1592736227847
15M32S25E12,-119.243634521912,35.1561226822146
15M32S25E26,-119.26096156492201,35.1157700304777
15M32S25E34,-119.278348663492,35.1010915158617
15M32S25E35,-119.260653090066,35.1010438001789
15M32S26E03,-119.172620240255,35.1731618356766
15M32S26E09,-119.190271935584,35.1563776980494
15M32S26E28,-119.189916937933,35.1158343307659
15M32S27E01,-119.030425231113,35.175750857540805
15M32S27E02,-119.048127543505,35.172449493257
15M32S27E03,-119.065775047749,35.1725068893888
15M32S27E05,-119.101105749281,35.172657777301005
15M32S27E07,-119.11908199890101,35.1597530878469
15M32S27E08,-119.101029035375,35.1597530766871
15M32S27E09,-119.08337854690001,35.158547514108
15M32S27E10,-119.065719443453,35.158373718662894
15M32S27E11,-119.048045289095,35.1583163465424
15M32S27E16,-119.083299184418,35.144595679039
15M32S27E17,-119.100960399409,35.144595695700396
15M32S27E21,-119.083256411357,35.1338174497196
15M32S27E22,-119.06557813386699,35.1338174359637
15M32S27E32,-119.100621859407,35.104397527639605
15M32S28E08,-118.994452853808,35.1577057010849
15M32S28E13,-118.923459317689,35.143740351912605
15M32S28E16,-118.976657863754,35.1406983476022
15M32S28E20,-118.99440718026199,35.1291173088065
15M32S28E21,-118.976582462042,35.129176366340005
15M32S28E22,-118.95889670733801,35.1289569549333
15M32S28E23,-118.941191682041,35.1289264069158
15M32S28E24,-118.92352044749799,35.1291076714284
15M32S28E25,-118.923564237911,35.1147380797498
15M32S28E26,-118.941226824286,35.1147876146655
15M32S28E27,-118.958866503228,35.114856409446396
15M32S28E28,-118.97653694139099,35.1149364889734
15M32S28E29,-118.99433505734899,35.116396032856805
15M32S28E30,-119.012381872337,35.11706706842789
15M32S28E31,-119.012208581344,35.101591264170004
15M32S28E32,-118.994235919144,35.1007710913781
15M32S28E33,-118.976500698886,35.1005326347798
15M32S28E34,-118.95882289270901,35.100452482293
15M32S28E36,-118.923577396532,35.1001968372902
15M32S29E03,-118.850991042203,35.1725442056871
15M32S29E04,-118.869044976763,35.1722957212496
15M32S29E10,-118.85067258401001,35.158117534249804
15M32S29E12,-118.814657107943,35.1582470876306
15M32S29E14,-118.83235764751801,35.1437536113458
15M32S29E15,-118.850411223401,35.1436086470638
15M32S29E17,-118.886953254036,35.1435799848487
15M32S29E18,-118.905339411738,35.143740364616
15M32S29E21,-118.86864625702299,35.1290618466959
15M32S29E27,-118.850309954231,35.1144295534548
15M32S29E28,-118.868638376972,35.1144518335431
15M32S29E29,-118.886934099726,35.114516769563195
15M32S29E30,-118.905398162762,35.114665629273
15M32S29E31,-118.90540397642,35.10004228287
15M32S29E32,-118.886941872943,35.0999984344399
15M32S29E33,-118.86867644898001,35.0999527392202
15M32S29E34,-118.850321355558,35.0999912898509
15M32S29E35,-118.832388074083,35.1000938178934
15S11N19W01,-118.85558121462299,35.0662431872298
15S11N19W02,-118.87317412834899,35.0676984852916
15S11N19W03,-118.890869284708,35.0676827008572
15S11N19W04,-118.908518521895,35.0676184065525
15S11N19W05,-118.926318628659,35.0675176885444
15S11N19W06,-118.94651466522801,35.0685624720987
15S11N19W07,-118.94651362215001,35.0541910040076
15S11N19W08,-118.926305282773,35.052919394285695
15S11N19W10,-118.890867367207,35.053101939193894
15S11N19W12,-118.85554525304899,35.051354830540006
15S11N19W13,-118.85581534094801,35.0370496566336
15S11N19W16,-118.908505178574,35.038492645465396
15S11N19W18,-118.94651076007601,35.0400350724279
15S11N19W20,-118.926284436666,35.0238612437631
15S11N19W22,-118.890861673904,35.0240196534859
15S11N19W23,-118.873345982679,35.023876520870104
15S11N19W28,-118.908562548383,35.0093315498469
15S11N20W02,-118.984685742374,35.0695066392498
15S11N20W03,-119.002497910717,35.0663043537609
15S11N20W04,-119.02032985299101,35.0693924305095
15S11N20W05,-119.03815649046001,35.072598623088396
15S11N20W07,-119.05599764815399,35.0538539624664
15S11N20W08,-119.038150041059,35.0539091229497
15S11N20W09,-119.020310912674,35.0539509744105
15S11N20W10,-119.002533638623,35.0556907991935
15S11N20W11,-118.984716347855,35.0557283969548
15S11N20W13,-118.966740170903,35.0413354499819
15S11N20W14,-118.98470459171601,35.0415819426372
15S11N20W16,-119.020392857832,35.0388507812633
15S11N20W18,-119.05598761388599,35.0442010451855
15S11N20W19,-119.0560136523,35.0295878655376
15S11N21W01,-119.073784271593,35.070447475415605
15S11N21W02,-119.091536737725,35.0696771260774
15S11N21W03,-119.109333057899,35.0710179448989
15S11N21W07,-119.162606189506,35.054163735352205
15S11N21W09,-119.12709779016599,35.0567306383607
15S11N21W10,-119.10923390313,35.054979620167195
15S11N21W11,-119.09142088628201,35.054996564937
15S11N21W12,-119.073781782114,35.054996555049
15S11N21W13,-119.07375296821199,35.0406229662932
15S11N21W14,-119.091255228334,35.0413403101345
15S11N21W15,-119.109148012767,35.0412260197973
15S11N21W16,-119.12704332965001,35.041256799835104
15S11N21W17,-119.144654091183,35.0442971852302
15S11N21W21,-119.126982439808,35.026629656595205
15S11N21W28,-119.12694107558399,35.015733354519
15S11N22W04,-119.23353284633001,35.0656576147735
15S11N22W05,-119.251615067703,35.0684136793664
15S12N18W31,-118.837947526905,35.080366617034805
15S12N18W32,-118.82012126966801,35.0788693444071
15S12N19W26,-118.87323900570601,35.0910702938306
15S12N19W29,-118.925513596204,35.091027972877896
15S12N19W30,-118.946520530964,35.0916541834499
15S12N19W31,-118.94651819356702,35.0827527263494
15S12N19W32,-118.92633259113,35.0811905797975
15S12N19W33,-118.908525260479,35.081219338741896
15S12N19W34,-118.890874987321,35.0820909660092
15S12N19W36,-118.85561227619,35.0804176381415
15S12N20W32,-119.038106263143,35.0818357692493
15S12N20W34,-119.002440032775,35.0835239141887
15S12N20W35,-118.98465718133801,35.0835329659692
15S12N21W31,-119.162939641154,35.0806923055651
15S12N21W33,-119.127397717167,35.0838599319543
15S12N21W34,-119.109466134792,35.0837473404647
15S12N21W36,-119.073812937283,35.083655625374796
15S12N22W32,-119.251699317025,35.083672098008996
15S12N22W33,-119.233848460162,35.0838208818512
15S12N22W34,-119.216075474336,35.0803988403205
16M17S21E24,-119.639371777126,36.4371783811556
16M17S21E25,-119.645740171943,36.4246996396439
16M17S21E26,-119.65779244519199,36.4232892866477
16M17S21E27,-119.681781026308,36.4233377589393
16M17S21E31,-119.7357320769,36.407905183864
16M17S21E32,-119.71773396786199,36.4057709292783
16M17S21E33,-119.699843428822,36.405788131569295
16M17S21E35,-119.66385799265,36.408517698404005
16M17S21E36,-119.645916423523,36.40848151308
16M17S22E01,-119.537434680161,36.4838465488608
16M17S22E02,-119.55545146886699,36.48194353428679
16M17S22E03,-119.573280778468,36.4781712149587
16M17S22E04,-119.584824809434,36.47813993650679
16M17S22E09,-119.591519673234,36.4641628201288
16M17S22E10,-119.573404950454,36.4668371819655
16M17S22E11,-119.55538009880699,36.4668811222062
16M17S22E12,-119.53736687288601,36.4670777564956
16M17S22E13,-119.537499590022,36.4521164354006
16M17S22E14,-119.55547975794201,36.4515727474773
16M17S22E15,-119.57355245955799,36.45492005941
16M17S22E16,-119.59181855843201,36.4526559403544
16M17S22E17,-119.609821553512,36.4502072934905
16M17S22E19,-119.627582312419,36.438487493019295
16M17S22E20,-119.609922152834,36.438102775770105
16M17S22E21,-119.59194153214099,36.4369355246276
16M17S22E22,-119.5737714214,36.4352857150542
16M17S22E23,-119.555642379426,36.4378817105981
16M17S22E25,-119.537822332572,36.4205668128551
16M17S22E26,-119.555838766375,36.423351453031
16M17S22E27,-119.573917399349,36.423254186388505
16M17S22E28,-119.59199966042802,36.4232274327349
